datetime,datetimeEpoch,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,pressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunriseEpoch,sunset,sunsetEpoch,moonphase,conditions,description,icon,stations,source,City,Temp_Range,Heat_Index,Severity_Score,Condition_Code,Month,Season,Day_of_Week,Is_Weekend,Health_Risk_Score
2024-09-09,1725915804.6483579,85.43254291056833,57.74137797383329,71.50590978969275,82.6289329297615,56.135145284055326,71.41346940844849,48.78139589243532,49.21522473698856,-0.004018365086523325,-0.06267507472965606,0.7418964928326642,,0.0,0.0,13.606476951563318,5.664254245382259,75.67813925551376,1017.7470327285002,8.48030951743427,10.205971370711532,336.96395301997086,28.488853453886904,8.936929351712532,12.515389167939421,07:07:22,1725840076.5757494,19:40:45,1725949781.6892118,0.19002038676692376,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,28.067720029477073,77.27003644120329,3.0984847766982115,0.0,9.0,Fall,Monday,False,9.121337601267449
2024-09-19,1726752585.6050198,81.51278992289228,67.86434130536422,72.61730365232063,80.16311316703772,67.81274824280578,74.19629577379585,61.51359599230388,66.36971588108692,0.1936909760026102,28.858832175966686,5.122130612740661,['rain'],0.0,0.0,8.77647567677658,9.269567969087406,145.1581335453494,1018.8718811410442,63.42946810714254,14.830265778321435,197.55751094118503,17.031106551494982,7.2685983818084665,10.393692651371625,06:41:07,1726678169.056952,18:57:29,1726793991.4804895,0.5659155781698215,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,New York City,11.894631147764489,75.9484675392786,2.193901400158603,,9.0,Fall,Thursday,False,9.062051679634212
2024-09-16,1726445122.3102083,80.99967187770858,59.35332754722171,69.72161811246805,81.20114306922356,59.22650438842008,68.52856244547549,44.34418264392137,42.63512435988445,0.005877947303608935,0.1635845075550504,-0.5929683299777893,,0.0,0.0,7.603062373799625,8.400203816016397,298.64382955565645,1010.4137839964663,12.042362522340923,14.994825359878668,245.7691294650099,21.743986502492252,8.121677358973862,10.52707092009908,06:50:56,1726480285.9786422,19:12:49,1726609299.1944013,0.4628334955071829,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,21.60253931352756,76.72253422246148,2.3425946484919637,0.0,9.0,Fall,Monday,False,8.88132687520523
2024-09-21,1726952508.8030322,75.95151450657725,59.996789985511235,66.22373047092184,76.26612354969552,63.24124093706632,67.49481528393194,56.8319446600826,65.45640588904084,0.0035826596717608633,1.041153424441887,-0.4800285151456536,,0.0,0.0,11.379434171288368,10.601916392965208,287.01430311681634,1011.8747725046794,60.635436692903475,15.182437569730899,216.92182068762045,19.412259946277057,8.355783264043394,10.973472618964834,06:55:05,1726904891.2474551,19:05:06,1727013259.0163968,0.6336897460992594,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Jose,14.664621386763258,75.11438944414077,2.61447238459123,,9.0,Fall,Saturday,True,9.339891670629601
2024-09-20,1726843882.790472,67.54767841433534,65.51408066402153,64.62640010206161,67.61557548204789,66.1036958835163,66.088538577194,55.22025371475754,70.58052919306245,0.00808094746899515,3.4908069040937666,0.3098410206841008,,0.0,,6.72308075960414,9.726904002054152,245.0794851509403,1011.8715595833174,35.03958895204016,15.091536246555139,240.46312853129515,20.203925128767192,9.058425374664159,8.655594081646305,06:35:57,1726877275.3794127,18:47:16,1726827782.5777783,0.6022241197265367,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,2.94772825514814,75.00823908006005,2.5368072115405056,,9.0,Fall,Friday,False,9.072673084124608
2024-09-10,1725962693.4302404,90.43510697392331,62.113874311447795,75.58909905187187,88.27532404747355,61.83751974134552,74.29016734860743,55.77227501716649,51.95049824690514,0.005633318576100589,5.220598943544435,4.19767154813847,['rain'],0.0,0.0,12.410317103009243,6.318086816338257,91.22367844836525,1014.1062411502959,9.472771643511049,11.967183809126388,283.7557291061048,23.452393965804102,7.857454956766375,10.978170543237827,07:08:01,1725931346.3229728,19:39:24,1726054853.7275448,0.23880425403430905,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,25.980667148372312,78.4876794334956,2.7539616631936994,0.0,9.0,Fall,Tuesday,False,9.24462440205976
2024-09-10,1725964124.2921715,82.10834829221133,75.9240977497008,78.38473830754793,87.34775239572677,74.82260619590926,79.00442717089517,73.69466862027438,82.778032186477,0.24841830285229222,77.99430913587373,20.862095203126064,['rain'],0.0,0.0,16.778822026599023,10.65809205576215,59.96307775811841,1012.2275654966368,78.27752110747225,11.895953137129682,212.34374553706886,17.761381791845366,6.040422350465265,9.805347215941788,07:03:47,1726052046.776714,19:32:18,1725966108.4888997,0.23650621842163605,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst,Houston,6.3193453416509415,81.17715509067386,2.995376521453834,,9.0,Fall,Tuesday,False,10.55871032077808
2024-09-19,1726686270.1657803,67.88525942109646,64.57474571007522,66.562618019295,68.17557189687234,64.54123554363585,66.39336613652367,56.47844382551402,67.27027557251706,0.03792444623036872,1.5004115509374951,3.726653282977692,['rain'],0.0,,9.02335149442353,11.298104480376429,280.87391446489903,1012.4061552996352,30.709839703788703,15.063069691838573,262.06698044800476,22.9394839667586,9.081781444167321,9.37574261482935,06:35:18,1726715383.5031416,18:48:38,1726828113.6739848,0.5680725428784893,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,3.818846110909074,74.55709585938992,2.7360300582230805,,9.0,Fall,Thursday,False,9.213882472770305
2024-09-13,1726256382.1175303,83.42036801308983,63.58359964710987,72.78372018050021,85.19831152033274,63.04662838997731,72.17480489614539,61.425409781361545,62.76895865141456,0.006025797720631668,0.45545711252874255,0.40873731126120305,,0.0,0.0,9.771070076601925,5.931875093405424,193.42109427575414,1023.0315846446458,24.125593083958048,14.799266231075983,257.87851874655087,22.579764843024602,6.091514256161322,10.74034286572387,06:40:15,1726190006.463419,19:11:53,1726323504.2252882,0.3670194612954921,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,20.604682972373233,77.41325124079648,2.2565469348735077,,9.0,Fall,Friday,False,9.015283178034391
2024-09-11,1726073640.2731197,106.59121202257444,82.63250418707344,94.76830907695836,100.8839393275256,80.450065199593,89.90465817320231,40.06337281456448,12.301333846457158,0.010981645358545587,-0.6918021427787063,4.035307910823442,['rain'],0.0,0.0,16.131070271087236,8.42554667301049,201.60656330490826,1001.7007403128891,5.507074654659332,15.259018648231468,272.5206332450282,23.929613266435997,8.93408832430128,8.656307466273903,06:09:29,1726004704.895357,18:39:26,1726175026.5077305,0.2978198433920819,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,24.28416024675677,89.85980245423413,3.371443217165185,0.0,9.0,Fall,Wednesday,False,9.51664403978672
2024-09-07,1725690781.497696,72.88632145035673,63.20600404749976,70.8751735185429,74.93127793938939,62.821955524906,68.62588290611599,59.67537779662425,82.12186130933569,0.3990300316306063,98.70762841783709,24.84663021292536,['rain'],0.0,0.0,22.99354114139572,13.510403961934433,263.8255541043317,1011.1937203486096,78.47398868547569,9.850804856973538,138.82307897462618,10.79513674347317,5.268898726889876,10.847695704640836,06:29:24,1725705327.31239,19:17:40,1725736239.826026,0.17355405409527108,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['KLGA', 'KJRB', 'F1417', 'KNYC']",comb,New York City,11.148582438689688,69.78270469936656,3.3771155575505336,,9.0,Fall,Saturday,True,9.717472800401325
2024-09-13,1726212724.680263,87.00068677565557,77.49917919957956,81.18137609193207,98.61865872204557,75.27872067784038,86.03423063955168,73.439400564478,78.93866022377009,0.10979008334528553,45.75042403209093,20.187534671367597,['rain'],0.0,0.0,12.037789667418165,8.163313402063304,28.280999971493486,1009.4540043987259,41.84321113592479,15.026701926236127,255.08037738553,22.67003202610377,7.810748753000264,9.857818683651974,07:05:22,1726217058.1919923,19:28:36,1726300133.8228505,0.3582942189313774,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain.,rain,,fcst,Houston,11.147068205700917,87.2939242908473,2.7713545917068436,,9.0,Fall,Friday,False,10.91035873934819
2024-09-19,1726718573.6547043,88.290015012898,75.59449220934489,81.97186090881267,94.40617821356815,74.8940515977288,84.94716385271474,73.81453241441966,75.7928891738347,0.004277952545286097,33.36767745140771,4.619427370177192,['rain'],0.0,0.0,15.4997277814758,7.532941854159391,123.29001335456934,1012.0690088397694,38.767563361528175,13.902595670257492,191.94014504070802,16.858403666475372,7.050601012350593,59.909590707111654,07:08:33,1726743670.2220032,19:21:09,1726829442.3726532,0.5574927160843426,Partially cloudy,Becoming cloudy in the afternoon with storms possible.,partly-cloudy-day,,fcst,Houston,12.711664643572437,86.98343974246731,2.8784589530062297,,9.0,Fall,Thursday,False,11.063681331159415
2024-09-11,1726016698.083124,78.38416404066022,57.12170016938639,64.48036325139883,77.81135807324361,59.50442794019216,64.69143058406895,56.24803024972628,76.02149995342165,-0.004437980114664251,2.1494681645371694,-0.20523050709949267,,0.0,0.0,23.3965909982292,13.434450285034465,274.61153894261207,1009.2093864342412,18.51522400794638,15.128032748490154,264.5187062195601,21.741664464756223,7.956413497691776,7.973880830233442,06:46:48,1726077655.9001462,19:20:29,1726125238.8170457,0.3020832630459157,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,19.39431606100558,72.82665909747581,3.8105055510199266,0.0,9.0,Fall,Wednesday,False,10.159864191840365
2024-09-16,1726482822.376046,90.31587515701234,72.54149671667221,78.5258680961352,88.19584705529203,72.11141607800445,78.98140310046914,59.73737327312799,54.53282142594063,0.008217664777908504,29.15808254240838,4.144357004610425,['rain'],0.0,0.0,16.14761819489114,8.438359940687167,148.58665768097453,1017.1188566393679,61.502014928483796,15.23326564674077,129.60315427584604,11.95149054169164,6.884182207392929,10.812920351270058,06:32:18,1726523163.6317673,18:57:23,1726468500.4196525,0.4465915529540258,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Chicago,18.213026825591626,79.08551834280195,3.0414159401872625,,9.0,Fall,Monday,False,9.53159055275468
2024-09-16,1726440206.742105,81.25738467819895,58.990793902937384,68.30124048691194,80.50212205431924,58.59146537699896,68.21085197066161,45.46244919888707,44.132662737335686,-0.004826936375060592,0.3065336046708665,0.6757222988266033,,0.0,0.0,8.371181059597093,7.844040083080804,296.72342549725676,1009.863671200181,6.097698653908518,14.97183084684246,245.48271415312507,21.818434294093567,8.03683533882714,10.22356290403089,06:50:56,1726450815.898031,19:12:49,1726544948.397865,0.44174066923994343,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,21.974213137775024,77.44322981603756,2.4496966698804825,0.0,9.0,Fall,Monday,False,8.822541506461919
2024-09-11,1726032844.6656442,83.81822064603642,61.452030787837735,71.7617802653257,84.13056398459705,62.80339744458648,70.38926003737629,57.56818262397817,63.557322159928304,-0.00242797639369685,-2.783672748894331,-0.5945332807908088,,0.0,0.0,8.406412937086966,5.452563271944893,202.2333989657713,1020.9151176527779,11.221051534240566,15.191877555998284,253.39045311176963,22.96961533076637,6.1873145204286,9.578221167979764,06:38:22,1726051836.6663027,19:15:10,1726117802.4539526,0.25027936996314837,Clear,Clear conditions throughout the day.,clear-day,,fcst,Philadelphia,22.32460401861417,75.75928823407507,1.852413543047653,0.0,9.0,Fall,Wednesday,False,8.819488842579593
2024-09-13,1726207246.9671671,87.06466403667291,71.42260802323014,78.83435797219397,95.27052555425846,70.14623638159452,81.50103824358578,69.99471554797516,75.07623630435943,0.007404304669691991,13.236260401067094,4.120773385800995,['rain'],0.0,0.0,12.00094879683936,6.617589348323604,69.93039672117132,1010.0762910055016,22.132089571198197,14.916314702096757,265.6207379463589,22.46391937824961,8.060220027797964,9.162687438836112,07:09:56,1726261450.2484546,19:35:22,1726274062.3000329,0.3604905929077372,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Dallas,16.974022345669827,82.54262106444234,2.8708944846674704,,9.0,Fall,Friday,False,10.501447343604983
2024-09-15,1726398027.603703,74.75209561770438,63.96201941508669,69.32020272012167,73.58465194839683,63.986521842369385,70.12866358710802,61.789611421404054,77.07038807958246,0.011627283383306007,0.06168529871356156,-0.8849225948090239,,0.0,,7.8710613732299,10.40380192233842,292.50282760939234,1011.4732948036358,4.185433991922345,14.987125839588158,260.4235557806996,23.363166987178968,9.040709117850296,10.705629476021908,06:32:44,1726366160.788375,18:54:02,1726419511.81966,0.4073693062485588,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Diego,8.01850405899421,72.64530686033268,2.576196005598554,0.0,9.0,Fall,Sunday,True,9.148518817709448
2024-09-07,1725720456.051665,62.925881669765936,50.03764910828408,56.848334280329425,64.49988575803535,50.095933563884415,57.74882178083711,42.20019841708,55.610604405803095,0.004943154790811916,2.539377170773732,-0.2973920063274889,,0.0,0.0,25.788874351630906,18.555980856011704,342.09731863915636,1022.0673087406323,19.479497618508898,10.431212667887658,196.90394561432794,16.571448509503846,7.69894063499659,10.314347441802193,06:23:01,1725811776.4617171,19:12:59,1725746862.103163,0.12933673072469618,Clear,Clear conditions throughout the day.,clear-day,"['KORD', 'KMDW', 'F1983', 'KPWK']",comb,Chicago,12.69620458069397,84.54730850735822,4.19167716842266,0.0,9.0,Fall,Saturday,True,10.77005500835906
2024-09-08,1725793907.6494524,104.54095995938522,86.41643146859776,94.98080776114067,101.29213628069357,84.85090046704389,91.89604248449037,48.31754592666138,21.275972966760385,-0.011983467984226451,2.077686392246316,0.7316188927496005,,0.0,0.0,21.407971441085575,12.72939700320886,105.96649533033353,1008.7009905116112,14.781603613822726,10.023209770464529,287.5332414352044,25.312432759964555,9.137321234959455,10.004679718098012,06:07:30,1725888589.9377584,18:43:32,1725879933.1589732,0.17933096432833368,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,16.268435161070336,92.21699057588711,3.83230100418942,0.0,9.0,Fall,Sunday,True,9.988894643957384
2024-09-11,1726056778.6610432,79.58607684613575,77.54720759779333,77.00385084980852,81.07001663775196,75.6202783325439,78.03319401875075,73.70223372777409,91.12043720844265,0.3483095372918854,76.27379701707399,19.954591129379782,['rain'],0.0,0.0,19.652737950829902,11.926600063116815,58.75579634109456,1009.1970863857966,84.87662009347844,8.611560549912939,20.39994748256546,0.8198792111994535,-0.06052952799624455,9.10778211731905,07:04:18,1726053442.1414278,19:31:04,1726115789.1400397,0.26962406498779945,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst,Houston,3.1490103453329796,80.1338150493818,1.9810881415433017,,9.0,Fall,Wednesday,False,9.961197258150664
2024-09-19,1726656536.288003,75.03135478674089,57.47314388634077,65.37819607977983,74.98283871085577,57.70634452419236,64.28514277651944,48.166902357169214,59.67607220681359,-0.0024882204798914493,0.4913168521486213,0.13385059594465618,,0.0,0.0,8.100767596424133,8.787494009757483,295.9229404380925,1011.961174862446,-2.8095519228338395,14.719568485449397,233.4740665738275,20.643397479064955,8.079628088052873,10.273362716283254,06:53:25,1726712532.2019217,19:08:11,1726815507.802381,0.5672839872324136,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,18.406831262178233,77.93203614250776,2.314325906715858,0.0,9.0,Fall,Thursday,False,9.27679561108517
2024-09-20,1726825645.5338833,95.79130467832844,73.72661741690058,84.18417966359328,98.0977265850961,72.75297070361579,84.96873938087998,67.71303043718366,64.63383105198018,0.022127602180663366,13.723619685773668,9.240700832822082,['rain'],0.0,0.0,20.71405567480584,14.351907099996948,105.96386283033065,1011.6351700095171,20.376014071521993,15.05797090367851,268.37270513068637,21.954268366101658,8.137169812460623,30.219602772646635,07:21:37,1726798248.1368759,19:32:21,1726869438.3425689,0.5881485893654328,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,22.3571977988114,87.61607189652653,3.5989412262765237,,9.0,Fall,Friday,False,10.96869518755369
2024-09-12,1726120011.3678231,82.29210642616306,75.54999569268497,79.78535853256312,90.78057571587509,75.48820151946208,81.3517472176096,72.9476953090383,83.95106656457098,0.17700528512546915,72.46402286134492,25.311653827914324,['rain'],0.0,0.0,16.987157487626266,11.038514419634593,30.011629574360175,1004.5575933121046,65.98624688176282,13.243899519393397,179.5710034231592,14.912690831182307,5.028752021087717,11.188015932051435,07:04:50,1726151449.4231415,19:29:50,1726203348.1103883,0.3057789256434637,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,,fcst,Houston,7.3986812288202435,83.41791903943033,2.7196278719682923,,9.0,Fall,Thursday,False,10.722126604535603
2024-09-16,1726473123.5639057,75.46137395894695,64.79887776795417,69.34032052677581,75.30503077285651,65.60509067496605,68.05134647837131,49.4397208279507,51.56957611512953,0.009232487090722595,18.737503880622985,-0.33155993221040264,,0.0,0.0,14.694660457967228,10.703957221082849,79.82751161959331,1029.9382119199477,1.2517931843087162,14.813785840626327,237.10138968793663,20.410075939553472,7.70169194332917,8.918915941004654,06:38:11,1726507065.032169,19:02:33,1726448934.8454294,0.4540457684539628,Clear,Clear conditions throughout the day.,clear-day,,fcst,New York City,9.750656702033346,77.98956760442579,3.028892398072413,0.0,9.0,Fall,Monday,False,9.393014289953717
2024-09-19,1726702182.455704,94.786025301114,74.73054057784763,81.9891595109879,95.85393890421439,74.34862294597946,85.93095589740719,67.62828926848267,63.62203616242712,-0.002671167787123138,9.604338122691123,3.538612790427359,['rain'],0.0,0.0,19.901394775413287,9.699015131948267,118.93171572269252,1012.6301389765548,61.41983933762769,14.45422791209845,227.9311199804066,19.76432458190551,7.211157184949331,29.35373024504532,07:21:06,1726679428.1321366,19:33:35,1726790767.3344202,0.5527210804594718,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,21.555716237296924,86.30404623475428,3.394590978713971,,9.0,Fall,Thursday,False,10.791087602388595
2024-09-16,1726513109.7850113,82.95181550168105,62.357585542355885,70.73209706626074,80.69521433140613,61.92395074947145,70.45444550630127,43.15678485656661,44.67483723080006,0.0016719498426234728,-2.867744120930802,-1.0958859306242867,,0.0,0.0,7.406543108300622,9.208241027883304,158.18247608107967,1009.4814422441143,1.8469280136104247,15.117344792287625,274.0223691401404,23.193397877038485,9.269097757921656,11.754738797168388,06:37:20,1726458388.2883415,18:57:22,1726523987.740238,0.4667050507219862,Clear,Clear conditions throughout the day.,clear-day,,fcst,Los Angeles,19.285436354746388,77.17995838946395,2.419499608436549,0.0,9.0,Fall,Monday,False,8.7471777808913
2024-09-07,1725694580.2812088,87.67564202049772,69.27344487862592,79.02070043774859,91.60495453773574,68.73707410507267,79.13296781427113,66.02016069041962,70.68963684004972,0.0023833635177147447,5.673248107173082,0.8872936814837069,,0.0,0.0,32.927971924210375,17.611152351763703,22.146647604662043,1013.8676266789432,43.68301761224017,10.03341082470916,191.46782538728237,16.26558807779843,9.121207526079678,10.172929421006355,07:02:12,1725715846.1373394,19:35:58,1725756773.7898507,0.18680068866681923,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,"['KHOU', 'KIAH', 'KMCJ', 'D0326']",comb,Houston,19.021410098085408,80.15950374211593,5.106470509474614,,9.0,Fall,Saturday,True,11.322336346490705
2024-09-10,1725916501.7446516,89.21818953294,64.11587100732424,75.02904071878638,90.06553459567165,60.69314150374287,75.2436693437566,56.42203566758158,49.96522381163998,0.006184607737165972,5.262559666422833,3.9309678459751396,['rain'],0.0,0.0,11.373722771038334,6.531559920861054,94.82101123993381,1014.8691294801993,8.377164740728457,12.342367208043788,265.4747169301433,25.053863836229024,7.891707548758625,10.228169893497784,07:08:01,1725917449.7276847,19:39:24,1725971279.592433,0.2572578283414562,Clear,Clear conditions throughout the day.,clear-day,,fcst,Dallas,27.35082897985387,78.02043425377647,2.877616588043277,0.0,9.0,Fall,Tuesday,False,9.215599549826175
2024-09-10,1725930312.8481157,78.3283768686945,69.61414684607442,73.0543222539601,79.00557691573297,70.01104370928658,74.45833851705578,64.48995014819766,74.69266294294778,-0.0012345778830643566,4.499023383852523,3.146599338086422,['rain'],0.0,,20.937941650859266,12.461543361203544,292.2147355467773,1009.8198389703014,22.036944615335617,12.255796128615884,273.4410749508053,23.56540735561847,9.18332703612159,10.872089861688174,06:29:33,1725963840.070646,19:00:46,1726033900.1560724,0.23980001247455415,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Diego,9.98331822027206,76.60849012100184,3.6830483899454918,,9.0,Fall,Tuesday,False,10.377377248387576
2024-09-18,1726665814.8549602,76.10549943513212,63.51079903313874,68.10580340638242,75.36032496149477,63.83040637136856,68.50221168719965,58.61756615130051,72.60348384351292,0.08480584424872373,28.249088965632517,3.590048900305367,['rain'],0.0,0.0,13.947349651103162,7.352303182825337,58.26366312507359,1022.3247368568848,87.33918318182025,15.384523424105165,87.45130016649664,6.604814859815977,2.957953925628159,11.636255668398237,06:44:57,1726672456.4186704,19:03:37,1726772549.6233003,0.49964513677081984,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Philadelphia,12.858652567979753,72.14660815051101,1.9873734342029334,,9.0,Fall,Wednesday,False,8.765804740378092
2024-09-18,1726639605.3566606,97.12733397463596,83.26049158577331,90.9228862480963,94.0122163716168,81.01919863839241,87.15675061369096,39.581358664113004,18.51740414596076,-0.003449460293217985,10.639145566979352,-0.6122841593540115,,0.0,0.0,15.474337467525258,10.110901055981397,230.23638427908054,1007.5197500218809,0.7179537615975656,15.144042263054946,272.7574093909989,23.02081238561818,8.990016617509175,8.95105181704642,06:14:09,1726659177.2326925,18:29:47,1726712409.0262368,0.5117772055215649,Clear,Clear conditions throughout the day.,clear-day,,fcst,Phoenix,14.904150172521339,87.0839950324612,3.390708363418688,0.0,9.0,Fall,Wednesday,False,9.198773811691458
2024-09-17,1726549023.3391545,94.58075975157979,73.55120385350924,82.48008271675634,92.62675621777782,75.99921085983921,84.83778451012796,65.41169319389566,55.90222520598795,0.0060489086798704425,23.982794734686298,-0.2811905431366008,,0.0,0.0,21.115397864041377,15.742107559458136,128.83361897508547,1012.8150850289131,38.85883908174113,15.388343839674668,272.66081272750336,23.850866218871452,8.17851125566272,11.969810161760282,07:20:03,1726548086.2133446,19:36:03,1726621503.7855358,0.4932853592080729,Partially cloudy,Clearing in the afternoon.,partly-cloudy-day,,fcst,San Antonio,19.600088961278704,85.14145692250803,3.6884589485681087,,9.0,Fall,Tuesday,False,10.642802745955438
2024-09-20,1726800994.353915,96.40194521502778,74.16176409655442,83.49987934644452,97.93414074004713,74.32654142486332,84.80669095791748,67.8923746222203,65.63644414300227,0.021061444367343606,12.468065198650704,9.686420854957344,['rain'],0.0,0.0,19.179858630508132,14.211890245215335,119.40752155692378,1011.6784249449486,19.680828105944617,15.34924805162445,268.95925622213986,22.887974018706622,8.096520306225981,29.960594787958822,07:21:37,1726838157.842908,19:32:21,1726972576.47255,0.6021795796228755,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,San Antonio,22.50358308244953,87.79147508984657,3.579369627840073,,9.0,Fall,Friday,False,10.993547110277444
2024-09-17,1726594273.5413866,102.09465398783317,86.33966238923725,91.52923535583984,98.01575456005918,85.38876993877766,91.17972762920512,57.33894448846847,30.84141921886213,-0.000812990824218123,17.19291357408053,0.5241659887898771,,0.0,0.0,21.549956721776837,17.92066075649162,223.9185333726914,1005.427382999455,35.03421233703332,14.867288914568412,244.57978274131068,21.021144296490572,7.649253154313422,10.238209410522085,06:13:29,1726597804.9443996,18:31:10,1726587615.4263904,0.49091571905447845,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Phoenix,14.60220228831048,90.3864701837531,3.8335280669684257,,9.0,Fall,Tuesday,False,10.327973884776473
2024-09-10,1725969666.4553509,78.02153495459885,60.62745767457153,67.63624049087895,78.51178333282064,58.44347246087217,67.5965431250709,57.75654296197131,68.9349492725339,-0.009487764916382462,0.5893691679082873,0.2750529360357709,,0.0,0.0,16.22571905800085,9.408642604364214,301.47743075256665,1012.5123685917175,21.1701881725092,12.706018525948076,279.6592759396059,23.714168727295355,9.0309842303899,10.054227891288118,06:45:59,1725941449.761724,19:22:01,1726039839.5132077,0.23542363720938128,Clear,Clear conditions throughout the day.,clear-day,,fcst,San Jose,20.030962969210215,74.07996618984808,3.5664120061381053,0.0,9.0,Fall,Tuesday,False,9.970246530478153
2024-09-11,1725986333.9779174,86.34986069164555,70.29835258152491,76.79798292534588,89.56899145019601,71.94403561740735,79.85994123015064,69.21054298027886,75.23244312982033,0.04411009301033193,17.76057891138947,13.180081044490127,['rain'],0.0,0.0,16.777988438713475,9.142591005242053,101.9031709460697,1010.2827922498643,36.562518060353376,15.194367103586348,135.62014086073447,12.428550971323746,5.176695884451476,11.352261037606961,07:08:39,1726069423.8256571,19:38:04,1726160619.309271,0.25790696351579695,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Dallas,14.538733299244356,79.14757554907378,2.60442263998314,,9.0,Fall,Wednesday,False,10.028115439957
2024-09-21,1726865450.9054978,76.17477601082874,56.75827471342737,63.72408156700284,77.57871401037164,56.46430191640195,65.40563274686409,48.54003304339726,63.616581914582916,0.0018808384516410235,-1.6613454864690573,1.0415065857146628,,0.0,0.0,4.333476262600029,7.762214549135838,179.82095853305427,1012.7031218398034,24.387130406224006,15.179905373174487,259.007559323026,21.922545968962492,7.796733734817115,10.865318088107143,06:40:49,1726938211.0653574,18:50:20,1726955213.91391,0.6209046199310438,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,,fcst,Los Angeles,21.466800081233696,78.04391990753689,2.1297757502111,,9.0,Fall,Saturday,True,8.984691037431517
2024-09-07,1725685371.0851572,86.22550803759015,71.14249201900827,76.62074338069179,84.51677408481656,69.42392050299267,76.62213162833208,55.734141766638366,50.2380714140662,-0.013672096137116306,-2.9516352869969915,0.2999415670677124,,0.0,0.0,24.861658745836984,15.348974835859371,39.60707951206097,1018.2592523188802,6.5657489789520875,10.244958418057342,303.8989626793199,25.292696404336052,10.145710267048148,9.869127778942667,07:06:06,1725730222.6351454,19:43:25,1725788117.8136427,0.1584729994384716,Clear,Clear conditions throughout the day.,clear-day,"['F8578', 'KLNC', 'KHQZ', 'KDAL', 'KDFW', 'KGKY', 'KRBD', 'KGPM']",comb,Dallas,15.966185049550894,78.76091376030028,4.778655701161994,0.0,9.0,Fall,Saturday,True,10.119208553036362
2024-09-20,1726791513.8261359,93.51686455119827,82.53160287141596,87.66736975707143,89.12300860965803,80.27203051602487,85.27400156691893,35.13263550800918,14.071257251099167,0.012568666527267219,10.464421367635492,4.988500507799554,['rain'],0.0,0.0,15.97099105540459,9.621292923338281,237.3037638919013,1007.3639422002772,93.87749042299114,14.936088113657908,178.94115089388322,15.120199356414243,5.751093915996584,8.982592109256705,06:15:30,1726847981.4505534,18:27:01,1726888262.1713128,0.577567070440265,Overcast,Cloudy skies throughout the day.,cloudy,,fcst,Phoenix,12.284444179452649,84.320126113387,2.7202016524661117,,9.0,Fall,Friday,False,8.829394774355492
